a,psi,df,lon,lat,mode,v,y,x,t
0.012806665614776,1.53678380529971,0.003490658556004,78.1270904513082,17.6020728657317,Real,0.001272951884943,1957261.20109721,8585048.04235062,1717584586.642
0.103023309024121,1.5368002478246,0.003490658556004,78.1270904504679,17.602072864109,,0.007906573815121,1957261.20091677,8585048.04227709,1717584586.74235
0.224424847878581,1.53678157157082,0.003490658556004,78.1270904594838,17.6020728718009,,0.026898050414808,1957261.20177208,8585048.0431786,1717584586.84263
0.244327467813633,1.53679099078613,0.003490658556004,78.1270904481223,17.6020728875855,,0.05252401560509,1957261.20352725,8585048.04174703,1717584586.94294
0.240300882855546,1.53683164956875,0.003490658556004,78.127090455082,17.6020729424212,,0.07564624579574,1957261.2096247,8585048.04187574,1717584587.04325
0.196691187323333,1.53682680548967,0.003490658556004,78.1270904620623,17.602073004698,,0.097800270186732,1957261.21654957,8585048.0419204,1717584587.14346
0.223050113748637,1.53680251474593,0.003490658556004,78.1270904665196,17.6020730841691,,0.118080982991398,1957261.22538634,8585048.04148838,1717584587.24374
0.386060276058685,1.53678085333268,0.003490658556004,78.1270904671734,17.6020731892699,,0.157314854972793,1957261.23707302,8585048.04034112,1717584587.34409
0.363349790693782,1.53682509410314,0.003490658556004,78.1270904717966,17.602073325408,,0.191901040634149,1957261.25221089,8585048.03927002,1717584587.4444
0.350283938148234,1.53687860580495,0.003490658556004,78.1270904715137,17.6020734946096,,0.225907027043267,1957261.27102525,8585048.0372763,1717584587.5447
0.333143547633812,1.53687686537858,0.003490658556004,78.1270904908183,17.6020737090672,,0.26027085245575,1957261.29487184,8585048.03691001,1717584587.64494
0.314680814621271,1.53687525136942,0.003490658556004,78.1270905056605,17.6020739420837,,0.291855813188842,1957261.3207821,8585048.0358381,1717584587.74515
0.337423361712818,1.53693461973333,0.003490658556004,78.1270905316115,17.6020741999805,,0.323744145656663,1957261.34945891,8585048.03569829,1717584587.84535
0.326293877199852,1.53696082860649,0.003490658556004,78.1270905515766,17.6020744891766,,0.356496797336449,1957261.38161605,8585048.03453767,1717584587.94552
0.317304441992005,1.53692271186272,0.003490658556004,78.1270905792043,17.6020747966851,,0.388409594717913,1957261.41580943,8585048.03400664,1717584588.04583
0.422597187659834,1.53702700868155,0.003490658556004,78.1270906039922,17.6020751355746,,0.42685842906378,1957261.45349223,8585048.03279955,1717584588.14606
