a,psi,df,lon,lat,mode,v,y,x,t
0.425823057130614,-2.04693898038469,0.012317383295174,-122.331796236135,37.9179555117121,Real,1.28500078210093,2.94796788774847,0.154727561774679,1529536976.54438
0.427571787121595,-2.04692198038469,0.012317383295174,-122.331796304027,37.9179554097199,,1.29099885747432,2.93662687101825,0.148772047946459,1529536976.55439
0.427011880312576,-2.04688598038469,0.012317383295174,-122.331796374128,37.9179553055054,,1.29470633735994,2.92503873862885,0.142622691099851,1529536976.56438
0.424722631490323,-2.04683698038469,0.012317383295174,-122.331796442707,37.917955201871,,1.29671407796785,2.91351512636273,0.136606892315157,1529536976.57441
0.42464948927014,-2.04680198038469,0.012317383295174,-122.331796510698,37.9179550981574,,1.30083113431375,2.90198269356006,0.130642697232358,1529536976.58443
0.425933033960722,-2.04675098038469,0.012317383295174,-122.331796581415,37.9179549930752,,1.30634930244556,2.89029808674958,0.124439353176171,1529536976.5944
0.425711839924375,-2.04666998038469,0.012317383295174,-122.331796650958,37.9179548882439,,1.31037790350723,2.87864137950798,0.118339003365313,1529536976.60441
0.425355706054484,-2.04660898038469,0.012317383295174,-122.331796719801,37.9179547843863,,1.31428520877319,2.867092938743,0.112300034236312,1529536976.61441
0.425010776938019,-2.04651998038469,0.012317383295174,-122.331796791722,37.9179546783607,,1.3181977469257,2.8553034335988,0.105991066848205,1529536976.6244
0.424929800954727,-2.04654598038469,0.012317383295174,-122.331796862056,37.9179545726376,,1.32235683535118,2.84354755694775,0.099821330739426,1529536976.6344
0.425930277559891,-2.04649198038469,0.012317383295174,-122.331796931999,37.9179544675663,,1.32761636778099,2.83186416529181,0.093685820910766,1529536976.64439
0.42628249140719,-2.04639498038469,0.012317383295174,-122.331797004781,37.9179543605302,,1.33219599534003,2.81996229785752,0.087301352715172,1529536976.65438
0.424894017500731,-2.04632798038469,0.012427360353139,-122.331797076117,37.9179542540595,,1.33508130838537,2.80812329610335,0.081043712259423,1529536976.66439
0.423779486039661,-2.04626198038469,0.012427360353139,-122.331797146741,37.9179541482225,,1.33823230419834,2.79635475593027,0.074848507098358,1529536976.6744
0.42290597818126,-2.04616998038469,0.012427360353139,-122.331797220075,37.917954040523,,1.34157469042912,2.78437911249794,0.068415586536479,1529536976.68437
0.422239662728689,-2.04613098038469,0.012427360353139,-122.331797291805,37.9179539331139,,1.34514082905843,2.77243577337216,0.062123380692685,1529536976.69441
0.422658838108667,-2.04599898038469,0.012427360353139,-122.331797363619,37.9179538265044,,1.34980961990942,2.76058133409883,0.055823778839403,1529536976.70437
0.423294045663535,-2.04594498038469,0.012427360353139,-122.331797437176,37.9179537179812,,1.35461948162574,2.74851410530672,0.049371330466215,1529536976.7144
0.422392705279244,-2.04587498038469,0.012427360353139,-122.331797509823,37.9179536096714,,1.35797808524291,2.73647060916214,0.042998674863569,1529536976.72437
0.421494702287983,-2.04581698038469,0.012427360353139,-122.33179758189,37.9179535022024,,1.36131225293832,2.72452059537737,0.036676889969098,1529536976.73436
0.421807208589778,-2.04574498038469,0.012427360353139,-122.331797656133,37.9179533928742,,1.36579436592776,2.71236386152579,0.030164245133394,1529536976.74437
0.421844490889314,-2.04565998038469,0.012427360353139,-122.331797729264,37.9179532834332,,1.37009060284348,2.70019456844371,0.023749195575719,1529536976.7544
0.422219503291262,-2.04558298038469,0.012427360353139,-122.331797802389,37.9179531751698,,1.37467178991932,2.68815622920008,0.017334562368381,1529536976.76439
0.421857775779379,-2.04554798038469,0.012427360353139,-122.33179787713,37.9179530647958,,1.3785132933708,2.67588320079304,0.010778243332112,1529536976.7744
0.421072953633812,-2.04546798038469,0.012427360353139,-122.331797950964,37.9179529545328,,1.38194368915669,2.66362251750279,0.004301513872817,1529536976.78439
0.421378531964137,-2.04537798038469,0.012427360353139,-122.331798024429,37.9179528448876,,1.38648669665453,2.65143052994812,-0.002142938968302,1529536976.79442
0.420985389080645,-2.04530898038469,0.012427360353139,-122.331798099783,37.9179527334738,,1.39028164772466,2.63904187460956,-0.00875307693001,1529536976.80437
0.420159220351055,-2.04523998038469,0.012427360353139,-122.331798174031,37.9179526222079,,1.39366597504567,2.62666967837326,-0.015266136947149,1529536976.81437
0.420028462688055,-2.04517098038469,0.012427360353139,-122.331798247857,37.9179525115109,,1.39782182698654,2.61436072705905,-0.021742193288591,1529536976.8244
0.420927468788963,-2.04514198038469,0.012427360353139,-122.33179832344,37.9179523989555,,1.40280962714119,2.60184514258765,-0.028372376397671,1529536976.8344
0.41979428092913,-2.04509698038469,0.012427360353139,-122.331798397985,37.9179522865876,,1.40588827792254,2.58935040378415,-0.034911576125414,1529536976.8444
0.418049758752711,-2.04503098038469,0.012427360353139,-122.331798471922,37.9179521751228,,1.40835836703589,2.57695607640762,-0.041397329696129,1529536976.85437
0.417529263389285,-2.04496598038469,0.012427360353139,-122.331798547564,37.9179520616959,,1.41199480523124,2.56434358849764,-0.048032764706308,1529536976.86439
0.417412053444773,-2.04490198038469,0.012427360353139,-122.331798622225,37.9179519482466,,1.41604949772245,2.5517285944302,-0.054582023174177,1529536976.87439
0.416926069537826,-2.04483898038469,0.012427360353139,-122.331798696784,37.9179518357996,,1.419765505286,2.53922506274321,-0.061122455816456,1529536976.88439
0.416032909802892,-2.04483098038469,0.012427360353139,-122.331798772867,37.9179517214787,,1.42302652821372,2.52651315496605,-0.06779645527003,1529536976.89437
0.415113721457545,-2.04474598038469,0.012427360353139,-122.331798847726,37.9179516071538,,1.42626140661521,2.51380080315973,-0.074363170971749,1529536976.90437
0.415139807868769,-2.04473598038469,0.012427360353139,-122.331798922717,37.9179514935554,,1.43046322567202,2.50116924727866,-0.080941416365571,1529536976.91439
0.41544986891674,-2.04466898038469,0.012427360353139,-122.331798999704,37.917951377458,,1.43490691684165,2.48825980420157,-0.087694791025853,1529536976.9244
0.415246983789622,-2.04461998038469,0.012537336362284,-122.331799075622,37.9179512622237,,1.43885014160614,2.47544632672921,-0.094354404908539,1529536976.9344
0.414640675303873,-2.04455698038469,0.012537336362284,-122.331799150428,37.9179511477153,,1.44241980366327,2.46271358355528,-0.100916391100793,1529536976.94439
0.413304253798272,-2.04448498038469,0.012537336362284,-122.331799227983,37.9179510308674,,1.44520653887256,2.44972068985903,-0.10771957940619,1529536976.95438
0.411876389984343,-2.04441198038469,0.012537336362284,-122.331799304599,37.9179509151286,,1.44791719721813,2.43685112012648,-0.114440405724323,1529536976.96437
0.411040353024601,-2.04436298038469,0.012537336362284,-122.331799380357,37.9179507996176,,1.4512203485343,2.42400688454877,-0.121085969368033,1529536976.97441
0.411564541682282,-2.04427798038469,0.012537336362284,-122.331799458559,37.9179506820424,,1.45583482579584,2.41093310880773,-0.127945869931202,1529536976.98441
0.411134387430578,-2.04416098038469,0.012647313420249,-122.331799535802,37.9179505652701,,1.45951293245384,2.39794862875299,-0.134721734340969,1529536976.9944
0.410042499426761,-2.04411498038469,0.012647313420249,-122.331799612374,37.9179504495186,,1.46257997046315,2.38507764476385,-0.141438623980154,1529536977.00437
0.408497548577417,-2.04401898038469,0.012757290478213,-122.331799691646,37.9179503319799,,1.4650941334945,2.37200793560305,-0.148392452406821,1529536977.0144
0.40705206979805,-2.04393798038469,0.012757290478213,-122.331799769932,37.9179502149316,,1.46776937221077,2.35899276302021,-0.155259792643786,1529536977.02439
0.405771335458568,-2.04387398038469,0.012757290478213,-122.331799847043,37.9179500979849,,1.47057711460501,2.34598888236754,-0.162024005249022,1529536977.03439
0.404475158979899,-2.04378798038469,0.012867266487359,-122.331799929832,37.9179499793984,,1.47330046154883,2.3328026700682,-0.169286277957895,1529536977.04439
0.403786794319589,-2.04370698038469,0.012867266487359,-122.331800009168,37.9179498617841,,1.47667733103749,2.31972454805597,-0.176245691138528,1529536977.0544
0.403661465524602,-2.04358898038469,0.012977243545323,-122.331800087016,37.9179497443293,,1.48059042614762,2.30666417456875,-0.183074622830491,1529536977.06438
0.404368350670582,-2.04349898038469,0.012977243545323,-122.33180017034,37.9179496246632,,1.48536219488716,2.29335791163811,-0.190383855751126,1529536977.07441
0.404395313656718,-2.04339798038469,0.013087219554469,-122.331800250474,37.9179495060307,,1.48936480420346,2.28016657878185,-0.197413291000824,1529536977.08439
0.402690063178572,-2.04333798038469,0.013087219554469,-122.331800329329,37.9179493882408,,1.49173539878894,2.26706894555945,-0.204330506012622,1529536977.0944
0.401200631361374,-2.04325098038469,0.013307173670398,-122.331800413344,37.9179492680518,,1.49425882965435,2.25370452745022,-0.211700397888762,1529536977.1044
0.401517683386554,-2.04320298038469,0.013307173670398,-122.331800493416,37.9179491484336,,1.4985951087602,2.24040359761003,-0.21872436938366,1529536977.1144
0.401085479150329,-2.04311698038469,0.013417149679544,-122.331800573356,37.9179490296269,,1.50216936461905,2.22719289575934,-0.225736695273664,1529536977.1244
0.400035012028788,-2.04302798038469,0.013417149679544,-122.331800657657,37.9179489085502,,1.50513024353376,2.21372977913279,-0.23313170840644,1529536977.13437
0.399187238730371,-2.04299498038469,0.013417149679544,-122.331800738376,37.9179487883348,,1.50825974221949,2.20036243848999,-0.240212442026131,1529536977.14439
0.398464188822164,-2.04291398038469,0.013637102746654,-122.331800818128,37.9179486684227,,1.51156885387335,2.18702881720039,-0.247208321731146,1529536977.1544
0.39871565250155,-2.04286598038469,0.013637102746654,-122.33180090274,37.9179485464741,,1.51578546305208,2.17346874814984,-0.254630529195162,1529536977.1644
0.398749456543144,-2.04281298038469,0.013747079804618,-122.33180098362,37.9179484250477,,1.51981370568896,2.15996675447905,-0.261725400394403,1529536977.17437
0.398795725781804,-2.04274998038469,0.013747079804618,-122.331801063995,37.9179483046089,,1.52385246661217,2.14657456795546,-0.268775957931253,1529536977.18439
0.399296119046795,-2.04276298038469,0.013747079804618,-122.331801149516,37.9179481814522,,1.52832829261255,2.13288017139296,-0.276277919572647,1529536977.19437
0.398580773606431,-2.04272698038469,0.013747079804618,-122.331801230394,37.9179480589034,,1.53159457429177,2.1192533636535,-0.283372581382918,1529536977.20438
0.397053366374104,-2.04264998038469,0.013857056862583,-122.331801311024,37.9179479373733,,1.53407465920013,2.10573983786594,-0.290445528905156,1529536977.21437
0.396791419275322,-2.04263498038469,0.013857056862583,-122.331801396733,37.9179478134313,,1.5377745771081,2.0919581168854,-0.297963948025758,1529536977.2244
0.39674285775211,-2.04261098038469,0.013857056862583,-122.331801477893,37.9179476899191,,1.54170598039964,2.07822418039528,-0.305083388282415,1529536977.23437
0.397174673240429,-2.04255198038469,0.013857056862583,-122.331801558673,37.9179475671919,,1.54610008084858,2.06457754067014,-0.312169494814603,1529536977.24437
0.397426994742375,-2.04247998038469,0.013857056862583,-122.331801644554,37.9179474421312,,1.55032082163661,2.05067142594746,-0.319703055019837,1529536977.25441
0.396530197596183,-2.04246098038469,0.013857056862583,-122.331801726447,37.9179473178186,,1.55336219214966,2.03684849716463,-0.326886743158872,1529536977.26439
0.394931083072975,-2.04239398038469,0.013857056862583,-122.331801807825,37.9179471943306,,1.55574863008135,2.02311725171244,-0.334025267463248,1529536977.27438
0.395275735788623,-2.04228398038469,0.013857056862583,-122.331801894145,37.9179470685797,,1.56004279428482,2.009134391843,-0.341597390874861,1529536977.28439
0.395878755753594,-2.04222898038469,0.013857056862583,-122.331801976924,37.9179469433247,,1.56461496861049,1.99520667138826,-0.348858802502287,1529536977.2944
0.395604229343977,-2.04218998038469,0.013857056862583,-122.331802059118,37.9179468192435,,1.56827656362008,1.98140947496437,-0.35606892955229,1529536977.30438
0.393853423319678,-2.04204898038469,0.013857056862583,-122.331802145023,37.9179466928129,,1.57048652970982,1.96735102979657,-0.363604530499367,1529536977.31443
0.393462754116203,-2.04196298038469,0.013857056862583,-122.331802228272,37.9179465668997,,1.57406780349514,1.95335012748957,-0.370907250317431,1529536977.32438
0.394779987823934,-2.04188898038469,0.013857056862583,-122.331802311801,37.9179464415406,,1.57929536819431,1.93941082909299,-0.378234429429095,1529536977.33438
0.395066233304584,-2.04178298038469,0.013857056862583,-122.33180239842,37.9179463141498,,1.58347893576138,1.9252456225652,-0.385832736233847,1529536977.34437
0.394216939192872,-2.04167998038469,0.013857056862583,-122.331802482391,37.9179461873067,,1.58660884278388,1.91114130886911,-0.393198760270769,1529536977.35438
0.394069217304074,-2.04160998038469,0.013857056862583,-122.331802566272,37.9179460612726,,1.59038048906543,1.8971269529526,-0.400556804915109,1529536977.36439
0.394870102014709,-2.04147098038469,0.013857056862583,-122.331802653439,37.9179459325976,,1.5950887122665,1.88281895075532,-0.408203218799509,1529536977.37438
0.396937761434191,-2.04141898038469,0.013857056862583,-122.33180273873,37.9179458045384,,1.60111051773449,1.86857941516826,-0.415685000942837,1529536977.3844
0.397237050125453,-2.04133198038469,0.013857056862583,-122.331802822501,37.9179456774178,,1.60541011894157,1.85444424460588,-0.423033439429636,1529536977.39438
0.39648496336584,-2.04119398038469,0.013857056862583,-122.331802910134,37.9179455476308,,1.60860682890506,1.84001258897842,-0.430720640435533,1529536977.40438
0.39730659013864,-2.04109498038469,0.013857056862583,-122.331802995898,37.91794541863,,1.61342525392409,1.82566835652994,-0.438243951418753,1529536977.41438
0.397722495567004,-2.04097698038469,0.013857056862583,-122.331803080896,37.9179452902092,,1.61779904808972,1.8113886220823,-0.445700048937773,1529536977.42438
0.397815461393278,-2.04090498038469,0.013857056862583,-122.331803169216,37.9179451594277,,1.62185652263078,1.79684637238052,-0.453447508754017,1529536977.43437
0.397354939733914,-2.04085598038469,0.013857056862583,-122.331803255082,37.9179450293937,,1.62537431996448,1.78238725647283,-0.460979822631289,1529536977.44438
0.397202812257998,-2.04074998038469,0.013857056862583,-122.331803340406,37.9179449000434,,1.62921915345972,1.76800415725125,-0.468464424650318,1529536977.45438
0.399377429870891,-2.04070498038469,0.013857056862583,-122.331803428921,37.9179447680409,,1.63532915646973,1.75332614602876,-0.476229084918218,1529536977.4644
0.401164702805285,-2.04064198038469,0.013857056862583,-122.331803515547,37.9179446364922,,1.64110716590965,1.73869860401393,-0.483827980296995,1529536977.47443
0.400846339754956,-2.04055898038469,0.013857056862583,-122.331803601134,37.9179445065278,,1.64484253653655,1.7242472167419,-0.491335755163255,1529536977.4844
0.401338958883519,-2.04050898038469,0.013857056862583,-122.331803690428,37.9179443735173,,1.64931002543488,1.7094571284509,-0.49916867483839,1529536977.49438
0.402319145856754,-2.04040898038469,0.013857056862583,-122.331803777851,37.917944241025,,1.65432514639656,1.69472465649884,-0.506837496310669,1529536977.50438
0.402963113962677,-2.04039198038469,0.013857056862583,-122.33180386461,37.9179441094868,,1.65902412580408,1.68009827986303,-0.514448078496837,1529536977.51438
0.401896060109513,-2.04028398038469,0.013857056862583,-122.331803954105,37.9179439755562,,1.66195343195891,1.66520586813339,-0.522298617477509,1529536977.52438
0.401777368439643,-2.04022298038469,0.013857056862583,-122.331804042482,37.9179438423995,,1.66589479859924,1.65039951984218,-0.530051067527293,1529536977.53438
0.404152470403598,-2.04015498038469,0.013857056862583,-122.331804130174,37.9179437093612,,1.67226450060988,1.63560634309925,-0.537743493181387,1529536977.54437
0.406543843595276,-2.04005898038469,0.013857056862583,-122.331804223172,37.9179435717319,,1.67862990858617,1.62030266239634,-0.545901395688807,1529536977.55438
0.408101692576455,-2.03996998038469,0.013857056862583,-122.331804312994,37.9179434371113,,1.68433483903884,1.60533352922255,-0.55378066481941,1529536977.56438
0.407700033192227,-2.03989498038469,0.013857056862583,-122.331804401314,37.9179433036973,,1.68806068611291,1.59049857502427,-0.561528103647408,1529536977.57438
0.407575418336788,-2.03981898038469,0.013857056862583,-122.331804495135,37.9179431652745,,1.69192684534527,1.57510665498202,-0.569758188574947,1529536977.5844
0.409132188813158,-2.03971798038469,0.013857056862583,-122.331804585557,37.9179430295681,,1.69755265014078,1.56001679565215,-0.577690051258011,1529536977.59438
0.409381114941913,-2.03963298038469,0.013857056862583,-122.331804675356,37.9179428948424,,1.70191741867812,1.54503597945489,-0.585567272304757,1529536977.60438
0.41070142432685,-2.03951298038469,0.013857056862583,-122.331804770499,37.917942755772,,1.70727305958947,1.52957205874115,-0.593913294855906,1529536977.61437
0.41297744849304,-2.03945898038469,0.013857056862583,-122.331804861597,37.9179426186181,,1.71370007294159,1.51432123884068,-0.601904540006698,1529536977.62439
0.414686021986076,-2.03937398038469,0.013857056862583,-122.331804952122,37.9179424827853,,1.71955915571405,1.49921731990421,-0.609845470423128,1529536977.63437
0.415812337041439,-2.03924198038469,0.013857056862583,-122.33180504794,37.9179423423572,,1.72478015120768,1.48360243243633,-0.618250614907186,1529536977.64437
0.416818056074158,-2.03922998038469,0.013857056862583,-122.331805139736,37.9179422039755,,1.7299593781358,1.46821508305012,-0.626303027638525,1529536977.65437
0.418697848549695,-2.03916798038469,0.013857056862583,-122.331805230954,37.9179420664662,,1.73604858514962,1.45292474771473,-0.634304801524707,1529536977.6644
0.420838511750087,-2.03900998038469,0.013857056862583,-122.331805327122,37.9179419245915,,1.74232538005965,1.43714899843719,-0.642740728034697,1529536977.67437
0.423439442163099,-2.03896198038469,0.013857056862583,-122.33180541951,37.9179417843383,,1.74915124846309,1.42155356134274,-0.650845051195591,1529536977.68443
0.424584656387766,-2.03889898038469,0.013857056862583,-122.331805511042,37.91794164556,,1.75456368650443,1.40612212112505,-0.658874283704842,1529536977.69438
0.426772469097475,-2.03884898038469,0.013857056862583,-122.331805607454,37.9179415012914,,1.76093046143225,1.39008017636592,-0.667331631624375,1529536977.70438
0.430655850233759,-2.03885998038469,0.013857056862583,-122.331805700047,37.9179413589482,,1.76916415292646,1.37425234294193,-0.675453989215644,1529536977.71438
0.433953130477563,-2.03879698038469,0.013857056862583,-122.331805792201,37.9179412184891,,1.77676925344852,1.35863399489091,-0.683537802344049,1529536977.72438
0.436491146027888,-2.03874598038469,0.013857056862583,-122.331805888808,37.917941072155,,1.78353873521155,1.34236238592472,-0.692012247262668,1529536977.73441
0.437335628503644,-2.03867898038469,0.013967032871728,-122.331805981588,37.9179409282116,,1.78875495526917,1.3263566137404,-0.700150963870273,1529536977.74439
0.439347287887159,-2.03869798038469,0.013967032871728,-122.331806074287,37.9179407855871,,1.79518167604285,1.31049749601279,-0.708282626051641,1529536977.7544
0.440972308570385,-2.03867498038469,0.014077009929693,-122.331806171151,37.9179406377741,,1.80116070354647,1.29406143744971,-0.716779575662096,1529536977.76439
0.442284839393949,-2.03861498038469,0.014077009929693,-122.33180626499,37.9179404923591,,1.80693957010189,1.27789202787843,-0.72501123411213,1529536977.77439
0.444444230225414,-2.03854698038469,0.014296962996803,-122.331806358172,37.9179403480225,,1.81354157658434,1.26184253462357,-0.733185242910636,1529536977.7844
0.447829079035671,-2.03846998038469,0.014296962996803,-122.331806456482,37.9179401988878,,1.82137422019749,1.24525951267958,-0.741809007873745,1529536977.79439
0.4519244650444,-2.03836798038469,0.014296962996803,-122.331806552073,37.9179400515734,,1.82988022832097,1.22887889218427,-0.750194364327307,1529536977.80438
0.454759166521194,-2.03829198038469,0.014516916063913,-122.331806646578,37.917939906032,,1.83728413698045,1.21269542300639,-0.758484381814432,1529536977.81438
0.458010679759717,-2.03821698038469,0.014626893121878,-122.331806747194,37.9179397563965,,1.84514515418164,1.19605671964768,-0.767310557656978,1529536977.82438
0.461053146587729,-2.03808498038469,0.014626893121878,-122.331806844522,37.9179396076007,,1.85264795630471,1.17951137934558,-0.775848222169605,1529536977.83438
0.463163899357867,-2.03800698038469,0.014956823246952,-122.331806940799,37.9179394603344,,1.85941522527917,1.16313612038387,-0.784293682883297,1529536977.84437
0.464688599823956,-2.03786598038469,0.015066799256098,-122.331807042966,37.9179393093639,,1.86552737851794,1.146348961169,-0.793255834003842,1529536977.85438
0.467843021340907,-2.03774498038469,0.015066799256098,-122.331807141209,37.9179391588068,,1.87338280391382,1.12960778030459,-0.801873786261263,1529536977.86437
0.471918379523404,-2.03758998038469,0.015506706439137,-122.331807239522,37.917939009849,,1.88210277349565,1.11304442600808,-0.810497874228786,1529536977.87442
0.476234206401341,-2.03748398038469,0.015726659506247,-122.331807340886,37.9179388558137,,1.89110977206507,1.09591647757305,-0.819389633145282,1529536977.8844
0.479933850874097,-2.03732598038469,0.015946612573357,-122.331807440753,37.9179387032011,,1.89958466249862,1.07894673072316,-0.828150014266931,1529536977.8944
0.482262840583945,-2.03713198038469,0.016166565640467,-122.33180753932,37.9179385525635,,1.90674918382046,1.06219660053793,-0.836796424931018,1529536977.9044
0.484616271363253,-2.03703798038469,0.016496495765542,-122.331807641342,37.9179383966354,,1.91389769057805,1.04485818070076,-0.845745843549461,1529536977.91439
0.486515410726536,-2.03695198038469,0.016716448832652,-122.331807742613,37.9179382426312,,1.92064732837656,1.02773369916956,-0.854629444874301,1529536977.9244
0.487073181937802,-2.03678498038469,0.017046378957727,-122.331807841725,37.9179380897044,,1.92609701209467,1.01072900991106,-0.863323665957974,1529536977.93439
0.487914952534475,-2.03674598038469,0.017376309082801,-122.331807944608,37.9179379323862,,1.93175816291792,0.993236022891117,-0.872348620334889,1529536977.9444
0.489728749447579,-2.03662898038469,0.017706239207876,-122.331808046036,37.9179377766477,,1.93846865592405,0.975918696019228,-0.881245916731032,1529536977.95441
0.491041634763154,-2.03646998038469,0.017926191226167,-122.331808146783,37.9179376221839,,1.94471805925692,0.958743103729354,-0.890083510345978,1529536977.96438
0.494302540998095,-2.03638798038469,0.018256122400061,-122.331808250456,37.9179374631924,,1.95284300700287,0.941064060590382,-0.89917784608447,1529536977.97439
0.496667138385708,-2.03629498038469,0.018586051476316,-122.33180835229,37.9179373053617,,1.96014922901293,0.923514081400606,-0.908110824857352,1529536977.9844
0.498066216804229,-2.03616598038469,0.018806005592245,-122.331808453378,37.917937149308,,1.96655686162389,0.90616170308803,-0.916978341613743,1529536977.99438
